State,Year,Quarter,Brands,Count,Percentage
Karnataka,2018,Q4 (Oct - Dec),Others,632594,0.07607131579130913
Karnataka,2019,Q4 (Oct - Dec),Xiaomi,3999086,0.2599270633956209
Karnataka,2019,Q4 (Oct - Dec),Samsung,3116527,0.20256371358434508
Karnataka,2019,Q4 (Oct - Dec),Vivo,2711261,0.1762227943657812
Karnataka,2019,Q4 (Oct - Dec),Oppo,1667783,0.10840025385078961
Karnataka,2019,Q4 (Oct - Dec),Apple,645777,0.041973320708390334
Karnataka,2019,Q4 (Oct - Dec),OnePlus,588307,0.038237965096296386
Karnataka,2019,Q4 (Oct - Dec),Realme,506808,0.03294080576046823
Karnataka,2019,Q4 (Oct - Dec),Motorola,498395,0.03239398921680116
Karnataka,2019,Q4 (Oct - Dec),Huawei,304839,0.019813503905256772
Karnataka,2019,Q4 (Oct - Dec),Lenovo,279895,0.018192228276440493
Karnataka,2019,Q4 (Oct - Dec),Others,1066738,0.06933436183980986
Karnataka,2020,Q4 (Oct - Dec),Xiaomi,5759174,0.2571038931737251
Karnataka,2020,Q4 (Oct - Dec),Samsung,4507034,0.2012052402074233
Karnataka,2020,Q4 (Oct - Dec),Vivo,4315773,0.19266687208166433
Karnataka,2020,Q4 (Oct - Dec),Oppo,2613131,0.11665668609299693
Karnataka,2020,Q4 (Oct - Dec),Realme,827842,0.03695693186778572
Karnataka,2020,Q4 (Oct - Dec),Apple,817087,0.03647680184027076
Karnataka,2020,Q4 (Oct - Dec),OnePlus,698767,0.031194701900189917
Karnataka,2020,Q4 (Oct - Dec),Motorola,629773,0.028114637639997747
Karnataka,2020,Q4 (Oct - Dec),Huawei,412496,0.018414850379340666
Karnataka,2020,Q4 (Oct - Dec),Lenovo,356004,0.015892906584419716
Karnataka,2020,Q4 (Oct - Dec),Others,1463101,0.0653164782321858
Karnataka,2021,Q4 (Oct - Dec),Xiaomi,7306532,0.248018323098655
Karnataka,2021,Q4 (Oct - Dec),Vivo,6391484,0.21695725739542152
Karnataka,2021,Q4 (Oct - Dec),Samsung,5458878,0.18530018996154943
Karnataka,2021,Q4 (Oct - Dec),Oppo,3645496,0.12374541092584751
Karnataka,2021,Q4 (Oct - Dec),Realme,1586292,0.05384626821381357
Karnataka,2021,Q4 (Oct - Dec),Apple,1120969,0.03805100034128041
Karnataka,2021,Q4 (Oct - Dec),OnePlus,1018047,0.03455733989471564
Karnataka,2021,Q4 (Oct - Dec),Motorola,606099,0.020573872476268046
Karnataka,2021,Q4 (Oct - Dec),Huawei,403084,0.01368258125029744
Karnataka,2021,Q4 (Oct - Dec),Lenovo,295548,0.010032299777125631
Karnataka,2021,Q4 (Oct - Dec),Others,1627217,0.05523545666502578
Kerala,2018,Q4 (Oct - Dec),Xiaomi,453011,0.25778426996470777
Kerala,2018,Q4 (Oct - Dec),Samsung,360358,0.20506041565423833
Kerala,2018,Q4 (Oct - Dec),Vivo,159235,0.09061210042985764
Kerala,2018,Q4 (Oct - Dec),Oppo,155311,0.08837916243201319
Kerala,2018,Q4 (Oct - Dec),Apple,119247,0.06785707375865377
Kerala,2018,Q4 (Oct - Dec),Huawei,94927,0.054017865780168275
Kerala,2018,Q4 (Oct - Dec),Realme,82116,0.04672781259709354
Kerala,2018,Q4 (Oct - Dec),OnePlus,62694,0.03567579379124875
Kerala,2018,Q4 (Oct - Dec),Motorola,55176,0.031397703101188966
Kerala,2018,Q4 (Oct - Dec),Lenovo,51340,0.029214841184845613
Kerala,2018,Q4 (Oct - Dec),Others,163911,0.09327296130598421
Kerala,2019,Q4 (Oct - Dec),Xiaomi,865305,0.24695214355961778
Kerala,2019,Q4 (Oct - Dec),Samsung,732411,0.20902510261311702
Kerala,2019,Q4 (Oct - Dec),Vivo,370217,0.10565740603857716
Kerala,2019,Q4 (Oct - Dec),Oppo,354067,0.10104830622003015
Kerala,2019,Q4 (Oct - Dec),Huawei,219873,0.06275025414262467
Kerala,2019,Q4 (Oct - Dec),Apple,216607,0.06181816002452098
Kerala,2019,Q4 (Oct - Dec),Realme,169629,0.048410959326335115
Kerala,2019,Q4 (Oct - Dec),OnePlus,96332,0.027492495586394508
Kerala,2019,Q4 (Oct - Dec),Motorola,92194,0.026311538617407045
Kerala,2019,Q4 (Oct - Dec),Lenovo,84283,0.024053793189263054
Kerala,2019,Q4 (Oct - Dec),Others,303020,0.08647984068211252
Kerala,2020,Q4 (Oct - Dec),Xiaomi,1466789,0.22964618597065461
Kerala,2020,Q4 (Oct - Dec),Samsung,1399186,0.21906199757670416
Kerala,2020,Q4 (Oct - Dec),Vivo,811546,0.12705879553210506
Kerala,2020,Q4 (Oct - Dec),Oppo,707082,0.11070350573156902
Kerala,2020,Q4 (Oct - Dec),Huawei,402396,0.06300068152259632
Kerala,2020,Q4 (Oct - Dec),Apple,364712,0.05710072803772689
Kerala,2020,Q4 (Oct - Dec),Realme,332456,0.05205060332676339
Kerala,2020,Q4 (Oct - Dec),Lenovo,139386,0.021822813831918336
Kerala,2020,Q4 (Oct - Dec),Motorola,134213,0.02101290884897519
Kerala,2020,Q4 (Oct - Dec),OnePlus,127085,0.019896921468650665
Kerala,2020,Q4 (Oct - Dec),Others,502318,0.07864485815233635
Kerala,2021,Q4 (Oct - Dec),Xiaomi,1989367,0.2347665335899672
Kerala,2021,Q4 (Oct - Dec),Samsung,1752657,0.20683222777003496
Kerala,2021,Q4 (Oct - Dec),Vivo,1227761,0.1448888988542344
Kerala,2021,Q4 (Oct - Dec),Oppo,961805,0.11350325296413302
Kerala,2021,Q4 (Oct - Dec),Realme,622033,0.07340653141857087
Kerala,2021,Q4 (Oct - Dec),Apple,507548,0.05989607980353583
Kerala,2021,Q4 (Oct - Dec),Huawei,412197,0.04864364435832288
Kerala,2021,Q4 (Oct - Dec),OnePlus,185990,0.02194880461091292
Kerala,2021,Q4 (Oct - Dec),Motorola,137360,0.01620994570329049
Kerala,2021,Q4 (Oct - Dec),Lenovo,125313,0.014788271155477878
Kerala,2021,Q4 (Oct - Dec),Others,551779,0.06511580977151954
Ladakh,2018,Q4 (Oct - Dec),Xiaomi,6734,0.2819578779885274
Ladakh,2018,Q4 (Oct - Dec),Vivo,4711,0.19725327638906334
Ladakh,2018,Q4 (Oct - Dec),Samsung,4481,0.18762299543608424
Ladakh,2018,Q4 (Oct - Dec),Oppo,3307,0.13846669178913873
Ladakh,2018,Q4 (Oct - Dec),Realme,1087,0.045513545199514296
Ladakh,2018,Q4 (Oct - Dec),Apple,591,0.024745634970481094
Ladakh,2018,Q4 (Oct - Dec),OnePlus,555,0.023238286647406105
Ladakh,2018,Q4 (Oct - Dec),Motorola,486,0.020349202361512372
Ladakh,2018,Q4 (Oct - Dec),Lenovo,349,0.014612904576476992
Ladakh,2018,Q4 (Oct - Dec),Huawei,278,0.011640078717079094
Ladakh,2018,Q4 (Oct - Dec),Others,1304,0.054599505924716324
Ladakh,2019,Q4 (Oct - Dec),Xiaomi,12590,0.29205715876403454
Ladakh,2019,Q4 (Oct - Dec),Vivo,8910,0.20669017351767655
Ladakh,2019,Q4 (Oct - Dec),Samsung,7684,0.17824997680244967
Ladakh,2019,Q4 (Oct - Dec),Oppo,6141,0.1424561566298599
Ladakh,2019,Q4 (Oct - Dec),Realme,2003,0.04646469332838452
Ladakh,2019,Q4 (Oct - Dec),Apple,1058,0.02454300825832792
Ladakh,2019,Q4 (Oct - Dec),OnePlus,954,0.02213046302310476
Ladakh,2019,Q4 (Oct - Dec),Motorola,752,0.017444557854690543
Ladakh,2019,Q4 (Oct - Dec),Huawei,607,0.01408091305558133
Ladakh,2019,Q4 (Oct - Dec),Lenovo,433,0.010044539296650274
Ladakh,2019,Q4 (Oct - Dec),Others,1976,0.045838359469240045
Ladakh,2020,Q4 (Oct - Dec),Xiaomi,18866,0.2909040445314789
Ladakh,2020,Q4 (Oct - Dec),Vivo,13750,0.2120179482830401
Ladakh,2020,Q4 (Oct - Dec),Samsung,11484,0.1770773904059951
Ladakh,2020,Q4 (Oct - Dec),Oppo,9683,0.1493068940527038
Ladakh,2020,Q4 (Oct - Dec),Realme,3480,0.05365981527454397
Ladakh,2020,Q4 (Oct - Dec),Apple,1484,0.022882518927420475
Ladakh,2020,Q4 (Oct - Dec),OnePlus,1397,0.021541023545556873
Ladakh,2020,Q4 (Oct - Dec),Huawei,924,0.014247606124620294
Ladakh,2020,Q4 (Oct - Dec),Motorola,912,0.014062572278846006
Ladakh,2020,Q4 (Oct - Dec),Lenovo,524,0.00807981126547731
Ladakh,2020,Q4 (Oct - Dec),Others,2349,0.03622037531031718
Ladakh,2021,Q4 (Oct - Dec),Xiaomi,23462,0.2695015909117015
Ladakh,2021,Q4 (Oct - Dec),Vivo,19473,0.22368103656225233
Ladakh,2021,Q4 (Oct - Dec),Samsung,14073,0.16165271029325615
Ladakh,2021,Q4 (Oct - Dec),Oppo,12900,0.14817877942037974
Ladakh,2021,Q4 (Oct - Dec),Realme,6879,0.07901719563044901
Ladakh,2021,Q4 (Oct - Dec),OnePlus,2678,0.030761455138587364
Ladakh,2021,Q4 (Oct - Dec),Apple,2358,0.027085702470794996
Ladakh,2021,Q4 (Oct - Dec),Huawei,958,0.011004284549203396
Ladakh,2021,Q4 (Oct - Dec),Motorola,912,0.010475895103208243
Ladakh,2021,Q4 (Oct - Dec),Lenovo,449,0.005157540461996163
Ladakh,2021,Q4 (Oct - Dec),Others,2915,0.03348380945817108
Lakshadweep,2018,Q4 (Oct - Dec),Xiaomi,245,0.21193771626297578
Lakshadweep,2018,Q4 (Oct - Dec),Samsung,198,0.17128027681660898
Lakshadweep,2018,Q4 (Oct - Dec),Vivo,190,0.1643598615916955
Lakshadweep,2018,Q4 (Oct - Dec),Oppo,153,0.1323529411764706
Lakshadweep,2018,Q4 (Oct - Dec),Huawei,62,0.05363321799307959
Lakshadweep,2018,Q4 (Oct - Dec),Realme,55,0.04757785467128028
Lakshadweep,2018,Q4 (Oct - Dec),Apple,51,0.04411764705882353
Lakshadweep,2018,Q4 (Oct - Dec),OnePlus,47,0.04065743944636678
Lakshadweep,2018,Q4 (Oct - Dec),Lenovo,24,0.020761245674740483
Lakshadweep,2018,Q4 (Oct - Dec),Motorola,18,0.015570934256055362
Lakshadweep,2018,Q4 (Oct - Dec),Others,113,0.09775086505190311
Lakshadweep,2019,Q4 (Oct - Dec),Xiaomi,496,0.20436753193242688
Lakshadweep,2019,Q4 (Oct - Dec),Vivo,462,0.1903584672435105
Lakshadweep,2019,Q4 (Oct - Dec),Samsung,394,0.16234033786567778
Lakshadweep,2019,Q4 (Oct - Dec),Oppo,371,0.15286361763494025
Lakshadweep,2019,Q4 (Oct - Dec),Huawei,202,0.08323032550473836
Lakshadweep,2019,Q4 (Oct - Dec),Realme,124,0.05109188298310672
Lakshadweep,2019,Q4 (Oct - Dec),Apple,72,0.029666254635352288
Lakshadweep,2019,Q4 (Oct - Dec),OnePlus,70,0.0288421920065925
Lakshadweep,2019,Q4 (Oct - Dec),Motorola,37,0.015245158632056036
Lakshadweep,2019,Q4 (Oct - Dec),Lenovo,35,0.01442109600329625
Lakshadweep,2019,Q4 (Oct - Dec),Others,164,0.06757313555830242
Lakshadweep,2020,Q4 (Oct - Dec),Vivo,934,0.22349844460397225
Lakshadweep,2020,Q4 (Oct - Dec),Xiaomi,838,0.2005264417324719
Lakshadweep,2020,Q4 (Oct - Dec),Oppo,639,0.15290739411342427
Lakshadweep,2020,Q4 (Oct - Dec),Samsung,635,0.15195022732711175
Lakshadweep,2020,Q4 (Oct - Dec),Huawei,346,0.08279492701603254
Lakshadweep,2020,Q4 (Oct - Dec),Realme,272,0.06508734146925102
Lakshadweep,2020,Q4 (Oct - Dec),Apple,101,0.024168461354391
Lakshadweep,2020,Q4 (Oct - Dec),OnePlus,97,0.023211294568078487
Lakshadweep,2020,Q4 (Oct - Dec),Lenovo,52,0.012443168222062694
Lakshadweep,2020,Q4 (Oct - Dec),Motorola,47,0.01124670973917205
Lakshadweep,2020,Q4 (Oct - Dec),Others,218,0.052165589854032066
Lakshadweep,2021,Q4 (Oct - Dec),Vivo,1354,0.24015608371763036
Lakshadweep,2021,Q4 (Oct - Dec),Xiaomi,1146,0.2032635686413622
Lakshadweep,2021,Q4 (Oct - Dec),Oppo,899,0.15945370698829373
Lakshadweep,2021,Q4 (Oct - Dec),Samsung,776,0.1376374600922313
Lakshadweep,2021,Q4 (Oct - Dec),Realme,448,0.07946080170273147
Lakshadweep,2021,Q4 (Oct - Dec),Huawei,396,0.07023767293366442
Lakshadweep,2021,Q4 (Oct - Dec),Apple,151,0.02678254700248315
Lakshadweep,2021,Q4 (Oct - Dec),OnePlus,143,0.025363604114934372
Lakshadweep,2021,Q4 (Oct - Dec),Motorola,46,0.008158921603405462
Lakshadweep,2021,Q4 (Oct - Dec),Lenovo,45,0.007981553742461865
Lakshadweep,2021,Q4 (Oct - Dec),Others,234,0.0415040794608017
Madhya Pradesh,2018,Q4 (Oct - Dec),Xiaomi,1416415,0.26398850271794944
Madhya Pradesh,2018,Q4 (Oct - Dec),Samsung,1015220,0.18921460710972182
Madhya Pradesh,2018,Q4 (Oct - Dec),Vivo,905510,0.16876708386746142
Madhya Pradesh,2018,Q4 (Oct - Dec),Oppo,579831,0.10806770439415803
Madhya Pradesh,2018,Q4 (Oct - Dec),Realme,294612,0.05490917616852442
Madhya Pradesh,2018,Q4 (Oct - Dec),Motorola,117954,0.021984022937905207
Madhya Pradesh,2018,Q4 (Oct - Dec),Micromax,103324,0.019257313749733947
Madhya Pradesh,2018,Q4 (Oct - Dec),Apple,100071,0.018651026327374334
Madhya Pradesh,2018,Q4 (Oct - Dec),OnePlus,90958,0.016952564206266698
Madhya Pradesh,2018,Q4 (Oct - Dec),Lenovo,84373,0.015725265504687218
Madhya Pradesh,2018,Q4 (Oct - Dec),Others,657174,0.1224827330162175
Madhya Pradesh,2019,Q4 (Oct - Dec),Xiaomi,2450683,0.2673888226179759
Madhya Pradesh,2019,Q4 (Oct - Dec),Vivo,1711918,0.186783740874899
Madhya Pradesh,2019,Q4 (Oct - Dec),Samsung,1704518,0.18597634257517068
Madhya Pradesh,2019,Q4 (Oct - Dec),Oppo,1069906,0.11673517368501275
Madhya Pradesh,2019,Q4 (Oct - Dec),Realme,529253,0.05774567193595891
Madhya Pradesh,2019,Q4 (Oct - Dec),Motorola,165303,0.018035859613511528
Madhya Pradesh,2019,Q4 (Oct - Dec),Apple,150743,0.016447248904856947
Madhya Pradesh,2019,Q4 (Oct - Dec),Micromax,136341,0.014875877240980351
Madhya Pradesh,2019,Q4 (Oct - Dec),OnePlus,127622,0.013924565649719414
Madhya Pradesh,2019,Q4 (Oct - Dec),Huawei,125734,0.013718569975410358
Madhya Pradesh,2019,Q4 (Oct - Dec),Others,993220,0.10836812692650417
Madhya Pradesh,2020,Q4 (Oct - Dec),Xiaomi,3563397,0.25938351632889545
Madhya Pradesh,2020,Q4 (Oct - Dec),Vivo,2853943,0.20774159341275666
Madhya Pradesh,2020,Q4 (Oct - Dec),Samsung,2466332,0.17952697007784352
Madhya Pradesh,2020,Q4 (Oct - Dec),Oppo,1703093,0.12396997892043113
Madhya Pradesh,2020,Q4 (Oct - Dec),Realme,905866,0.06593896453378369
Madhya Pradesh,2020,Q4 (Oct - Dec),Motorola,206156,0.015006317901794205
Madhya Pradesh,2020,Q4 (Oct - Dec),Apple,195195,0.01420845487320631
Madhya Pradesh,2020,Q4 (Oct - Dec),Huawei,166594,0.012126557192279166
Madhya Pradesh,2020,Q4 (Oct - Dec),Micromax,164239,0.011955134198727074
Madhya Pradesh,2020,Q4 (Oct - Dec),Tecno,157894,0.011493274795717294
Madhya Pradesh,2020,Q4 (Oct - Dec),Others,1355238,0.09864923776456555
Madhya Pradesh,2021,Q4 (Oct - Dec),Xiaomi,4500562,0.24385038710207707
Madhya Pradesh,2021,Q4 (Oct - Dec),Vivo,4248158,0.23017458103472088
Madhya Pradesh,2021,Q4 (Oct - Dec),Samsung,2921496,0.15829310439833286
Madhya Pradesh,2021,Q4 (Oct - Dec),Oppo,2400977,0.13009023559128474
Madhya Pradesh,2021,Q4 (Oct - Dec),Realme,1682298,0.0911506204160836
Madhya Pradesh,2021,Q4 (Oct - Dec),Tecno,350126,0.018970599812757127
Madhya Pradesh,2021,Q4 (Oct - Dec),Apple,293413,0.01589776424161732
Madhya Pradesh,2021,Q4 (Oct - Dec),OnePlus,264637,0.014338617019726062
Madhya Pradesh,2021,Q4 (Oct - Dec),Motorola,211860,0.011479042619887482
Madhya Pradesh,2021,Q4 (Oct - Dec),Huawei,174122,0.009434314448503955
Madhya Pradesh,2021,Q4 (Oct - Dec),Others,1408594,0.07632073331500891
Maharashtra,2018,Q4 (Oct - Dec),Xiaomi,3540182,0.26455591789383665
Maharashtra,2018,Q4 (Oct - Dec),Samsung,2956289,0.2209219045671811
Maharashtra,2018,Q4 (Oct - Dec),Vivo,1906545,0.14247509378921897
Maharashtra,2018,Q4 (Oct - Dec),Oppo,1510894,0.1129083049996555
Maharashtra,2018,Q4 (Oct - Dec),Realme,492198,0.0367816947477589
Maharashtra,2018,Q4 (Oct - Dec),Apple,470804,0.0351829325068852
Maharashtra,2018,Q4 (Oct - Dec),Motorola,466650,0.03487250629633134
Maharashtra,2018,Q4 (Oct - Dec),OnePlus,454556,0.03396872810893643
Maharashtra,2018,Q4 (Oct - Dec),Lenovo,269382,0.020130773580024276
Maharashtra,2018,Q4 (Oct - Dec),Huawei,175714,0.0131310137605348
Maharashtra,2018,Q4 (Oct - Dec),Others,1138388,0.08507112974963685
Maharashtra,2019,Q4 (Oct - Dec),Xiaomi,6103857,0.2570554076455645
Maharashtra,2019,Q4 (Oct - Dec),Samsung,5262077,0.22160501930129575
Maharashtra,2019,Q4 (Oct - Dec),Vivo,3869506,0.16295883770162992
Maharashtra,2019,Q4 (Oct - Dec),Oppo,2994940,0.12612771278455687
Maharashtra,2019,Q4 (Oct - Dec),Realme,901700,0.0379738354083337
Maharashtra,2019,Q4 (Oct - Dec),Apple,765131,0.03222242282334898
Maharashtra,2019,Q4 (Oct - Dec),OnePlus,681386,0.028695619178820967
Maharashtra,2019,Q4 (Oct - Dec),Motorola,672128,0.02830573144652602
Maharashtra,2019,Q4 (Oct - Dec),Lenovo,367641,0.015482686950599102
Maharashtra,2019,Q4 (Oct - Dec),Huawei,311865,0.013133758655450804
Maharashtra,2019,Q4 (Oct - Dec),Others,1815066,0.07643896810387336
Maharashtra,2020,Q4 (Oct - Dec),Xiaomi,8584570,0.24931495940580317
Maharashtra,2020,Q4 (Oct - Dec),Samsung,7578573,0.2200985745178752
Maharashtra,2020,Q4 (Oct - Dec),Vivo,6188503,0.17972785756627194
Maharashtra,2020,Q4 (Oct - Dec),Oppo,4665421,0.13549417702062908
Maharashtra,2020,Q4 (Oct - Dec),Realme,1504255,0.04368690269413336
Maharashtra,2020,Q4 (Oct - Dec),Apple,983306,0.02855738790335249
Maharashtra,2020,Q4 (Oct - Dec),OnePlus,822805,0.023896082759403428
Maharashtra,2020,Q4 (Oct - Dec),Motorola,813317,0.023620530188355342
Maharashtra,2020,Q4 (Oct - Dec),Lenovo,444638,0.012913274039384326
Maharashtra,2020,Q4 (Oct - Dec),Huawei,413761,0.012016537452511253
Maharashtra,2020,Q4 (Oct - Dec),Others,2433482,0.07067371645228039
Maharashtra,2021,Q4 (Oct - Dec),Xiaomi,10876133,0.23912783081917255
Maharashtra,2021,Q4 (Oct - Dec),Vivo,9147706,0.20112581307635072
Maharashtra,2021,Q4 (Oct - Dec),Samsung,9133368,0.20081057099184466
Maharashtra,2021,Q4 (Oct - Dec),Oppo,6511923,0.14317423494650888
Maharashtra,2021,Q4 (Oct - Dec),Realme,2837580,0.06238838290924427
Maharashtra,2021,Q4 (Oct - Dec),Apple,1382079,0.030387045955647212
Maharashtra,2021,Q4 (Oct - Dec),OnePlus,1264294,0.02779736894884376
Maharashtra,2021,Q4 (Oct - Dec),Motorola,794353,0.017465022705653026
Maharashtra,2021,Q4 (Oct - Dec),Tecno,485180,0.010667398142046087
Maharashtra,2021,Q4 (Oct - Dec),Huawei,420624,0.009248039235129216
Maharashtra,2021,Q4 (Oct - Dec),Others,2629266,0.05780829226955964
Manipur,2018,Q4 (Oct - Dec),Xiaomi,36506,0.442020123745293
Manipur,2018,Q4 (Oct - Dec),Samsung,15215,0.18422550218552108
Manipur,2018,Q4 (Oct - Dec),Vivo,7945,0.09619925171633026
Manipur,2018,Q4 (Oct - Dec),Oppo,6107,0.07394447202411944
Manipur,2018,Q4 (Oct - Dec),Realme,2561,0.03100897213914686
Manipur,2018,Q4 (Oct - Dec),Apple,2195,0.026577389240697913
Manipur,2018,Q4 (Oct - Dec),OnePlus,1217,0.014735618544842533
Manipur,2018,Q4 (Oct - Dec),Motorola,1091,0.013209991645376503
Manipur,2018,Q4 (Oct - Dec),Huawei,1063,0.012870963445495162
Manipur,2018,Q4 (Oct - Dec),Lenovo,1045,0.012653016745571444
Manipur,2018,Q4 (Oct - Dec),Others,7644,0.09255469856760586
Manipur,2019,Q4 (Oct - Dec),Xiaomi,71382,0.45946780983277336
Manipur,2019,Q4 (Oct - Dec),Samsung,27196,0.17505374682990255
Manipur,2019,Q4 (Oct - Dec),Vivo,17057,0.10979157816140785
Manipur,2019,Q4 (Oct - Dec),Oppo,12455,0.08016967262709356
Manipur,2019,Q4 (Oct - Dec),Realme,5083,0.03271798040654488
Manipur,2019,Q4 (Oct - Dec),Apple,4146,0.02668674931448654
Manipur,2019,Q4 (Oct - Dec),Huawei,2110,0.013581534262799469
Manipur,2019,Q4 (Oct - Dec),OnePlus,1880,0.012101082660693365
Manipur,2019,Q4 (Oct - Dec),Motorola,1694,0.010903847886816257
Manipur,2019,Q4 (Oct - Dec),Gionee,1532,0.00986109501924587
Manipur,2019,Q4 (Oct - Dec),Others,10823,0.06966490299823633
Manipur,2020,Q4 (Oct - Dec),Xiaomi,137767,0.47707880265399694
Manipur,2020,Q4 (Oct - Dec),Samsung,48641,0.168440846065408
Manipur,2020,Q4 (Oct - Dec),Vivo,34019,0.11780574293906611
Manipur,2020,Q4 (Oct - Dec),Oppo,24639,0.08532336930173286
Manipur,2020,Q4 (Oct - Dec),Realme,11096,0.038424778025570344
Manipur,2020,Q4 (Oct - Dec),Apple,6525,0.022595681021705706
Manipur,2020,Q4 (Oct - Dec),Huawei,3448,0.01194021581039713
Manipur,2020,Q4 (Oct - Dec),OnePlus,2688,0.009308381699056695
Manipur,2020,Q4 (Oct - Dec),Motorola,2319,0.00803055697920851
Manipur,2020,Q4 (Oct - Dec),Lenovo,2118,0.007334506115551369
Manipur,2020,Q4 (Oct - Dec),Others,15512,0.053717119388306346
Manipur,2021,Q4 (Oct - Dec),Xiaomi,183086,0.4721802417046211
Manipur,2021,Q4 (Oct - Dec),Samsung,60028,0.15481268665569728
Manipur,2021,Q4 (Oct - Dec),Vivo,48425,0.12488845790801195
Manipur,2021,Q4 (Oct - Dec),Oppo,34483,0.08893192966529635
Manipur,2021,Q4 (Oct - Dec),Realme,21355,0.05507471385907269
Manipur,2021,Q4 (Oct - Dec),Apple,9391,0.024219463256874345
Manipur,2021,Q4 (Oct - Dec),OnePlus,4695,0.012108442124483554
Manipur,2021,Q4 (Oct - Dec),Huawei,4031,0.01039598087407736
Manipur,2021,Q4 (Oct - Dec),HMD Global,2508,0.006468151831353515
Manipur,2021,Q4 (Oct - Dec),Motorola,2358,0.006081300645267778
Manipur,2021,Q4 (Oct - Dec),Others,17386,0.044838631475244105
Meghalaya,2018,Q4 (Oct - Dec),Xiaomi,12391,0.2496474191078696
Meghalaya,2018,Q4 (Oct - Dec),Samsung,9662,0.19466494741507837
Meghalaya,2018,Q4 (Oct - Dec),Vivo,6164,0.12418906394810009
Meghalaya,2018,Q4 (Oct - Dec),Oppo,5306,0.10690252649393561
Meghalaya,2018,Q4 (Oct - Dec),Realme,2710,0.05459966958133537
Meghalaya,2018,Q4 (Oct - Dec),Motorola,1447,0.029153402909296047
Meghalaya,2018,Q4 (Oct - Dec),Lenovo,1261,0.02540597171293871
Meghalaya,2018,Q4 (Oct - Dec),Apple,1138,0.022927831728250796
Meghalaya,2018,Q4 (Oct - Dec),Asus,1055,0.02125559092557521
Meghalaya,2018,Q4 (Oct - Dec),Micromax,1051,0.02117500100737398
Meghalaya,2018,Q4 (Oct - Dec),Others,7449,0.1500785751702462
Meghalaya,2019,Q4 (Oct - Dec),Xiaomi,24747,0.2473957812656203
Meghalaya,2019,Q4 (Oct - Dec),Samsung,19042,0.1903628911326602
Meghalaya,2019,Q4 (Oct - Dec),Vivo,14054,0.14049785064480655
Meghalaya,2019,Q4 (Oct - Dec),Oppo,12145,0.12141357592722184
Meghalaya,2019,Q4 (Oct - Dec),Realme,5932,0.05930220933719884
Meghalaya,2019,Q4 (Oct - Dec),Motorola,2238,0.02237328801359592
Meghalaya,2019,Q4 (Oct - Dec),Huawei,2178,0.021773467959612117
Meghalaya,2019,Q4 (Oct - Dec),Apple,2052,0.020513845846246125
Meghalaya,2019,Q4 (Oct - Dec),Micromax,1999,0.019984004798560433
Meghalaya,2019,Q4 (Oct - Dec),Asus,1825,0.0182445266420074
Meghalaya,2019,Q4 (Oct - Dec),Others,13818,0.13813855843247025
Meghalaya,2020,Q4 (Oct - Dec),Xiaomi,41993,0.23799214495004165
Meghalaya,2020,Q4 (Oct - Dec),Samsung,33436,0.18949599596479397
Meghalaya,2020,Q4 (Oct - Dec),Vivo,27150,0.1538705673658379
Meghalaya,2020,Q4 (Oct - Dec),Oppo,23405,0.1326460636905133
Meghalaya,2020,Q4 (Oct - Dec),Realme,13219,0.07491768066331533
Meghalaya,2020,Q4 (Oct - Dec),Huawei,3369,0.01909355217147359
Meghalaya,2020,Q4 (Oct - Dec),Apple,3096,0.017546345361496653
Meghalaya,2020,Q4 (Oct - Dec),Micromax,3067,0.01738199005933793
Meghalaya,2020,Q4 (Oct - Dec),Motorola,3016,0.017092951424507077
Meghalaya,2020,Q4 (Oct - Dec),Asus,2832,0.016050145369431047
Meghalaya,2020,Q4 (Oct - Dec),Others,21864,0.12391256297925156
Meghalaya,2021,Q4 (Oct - Dec),Xiaomi,57355,0.23871260425857793
Meghalaya,2021,Q4 (Oct - Dec),Samsung,41499,0.17271962974678276
Meghalaya,2021,Q4 (Oct - Dec),Vivo,38748,0.16126991526129156
Meghalaya,2021,Q4 (Oct - Dec),Oppo,31903,0.13278089466762116
Meghalaya,2021,Q4 (Oct - Dec),Realme,24878,0.10354271063978557
Meghalaya,2021,Q4 (Oct - Dec),Apple,4556,0.018962158922536502
Meghalaya,2021,Q4 (Oct - Dec),Huawei,3875,0.016127823929944895
Meghalaya,2021,Q4 (Oct - Dec),Motorola,3123,0.012997985582765912
Meghalaya,2021,Q4 (Oct - Dec),Asus,3113,0.012956365391978957
Meghalaya,2021,Q4 (Oct - Dec),HMD Global,3095,0.012881449048562438
Meghalaya,2021,Q4 (Oct - Dec),Others,28123,0.11704846255015233
Mizoram,2018,Q4 (Oct - Dec),Xiaomi,6297,0.3251742835011619
Mizoram,2018,Q4 (Oct - Dec),Samsung,3094,0.1597727859540408
Mizoram,2018,Q4 (Oct - Dec),Vivo,2757,0.14237025561580172
Mizoram,2018,Q4 (Oct - Dec),Oppo,2012,0.10389878647043635
Mizoram,2018,Q4 (Oct - Dec),Apple,792,0.04089852827265685
Mizoram,2018,Q4 (Oct - Dec),Realme,738,0.03810999225406662
Mizoram,2018,Q4 (Oct - Dec),Gionee,544,0.02809191840950168
Mizoram,2018,Q4 (Oct - Dec),Huawei,426,0.021998450813323005
Mizoram,2018,Q4 (Oct - Dec),Motorola,333,0.017195972114639815
Mizoram,2018,Q4 (Oct - Dec),Asus,315,0.016266460108443067
